kode,nama_produk,unit,trx_count,qty_sum,qty_mean,qty_median,qty_std,qty_max,qty_p75,qty_p95,outlier_jumlah_beli,permintaan_kategori
M000194,MILNA BISCUIT ORIGINAL,BOX,27,73.0,2.7037037037037037,1.0,3.2677305087878152,11.0,2.0,10.0,0,1
M000199,METOCLOPRAMID 10MG,STRIP,5,5.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0
M000203,MADU ASSALAMAH,BTL,14,14.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0
M000204,MADU GEMUK ANAK,BTL,5,5.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0
M000205,MADU GEMUK DEWASA,BTL,34,34.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0
M000207,MADU TJ ORIGINAL,SCHT,299,1356.0,4.535117056856187,1.0,13.121832474401266,144.0,2.0,12.0,1,1
M000210,MADU DIET,BTL,5,5.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0
M000212,MAMI KOMPRES LEMON,SCHT,3,17.0,5.666666666666667,3.0,5.507570547286102,12.0,7.5,11.1,0,1
M000213,MJS NATURE PROPOLIS 6ML,BTL,28,37.0,1.3214285714285714,1.0,0.6696362433535825,3.0,1.0,3.0,0,0
M000214,MASKER ONEMAD,PCS,32,600.0,18.75,2.0,40.70666110189482,150.0,3.25,122.49999999999997,1,1
M000215,MARCKS TEENS CP CREME,PCS,11,14.0,1.2727272727272727,1.0,0.46709936649691375,2.0,1.5,2.0,0,0
M000216,MARCKS TEENS CP PUTIH,PCS,3,4.0,1.3333333333333333,1.0,0.5773502691896258,2.0,1.5,1.9,0,0
M000219,MOMETASONE CR 5GR,TUBE,11,11.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0
M000221,MILTON PASTILLES,PCS,5,7.0,1.4,1.0,0.5477225575051662,2.0,2.0,2.0,0,0
M000222,MIPI ROLL ON 10ML,BTL,3,3.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0
M000223,MADU MURNI WELLERY 650ML,BTL,29,78.0,2.689655172413793,1.0,3.475459355824802,12.0,1.0,11.599999999999998,0,1
M000224,MADU MURNI WELLERY 250ML,BTL,37,121.0,3.27027027027027,1.0,4.1676575398381015,12.0,2.0,12.0,0,1
M000225,MADU MURNI WELLERY 120ML,BTL,25,62.0,2.48,1.0,2.2007574453658756,6.0,5.0,6.0,0,1
M000226,MADU WELLERY MUNGIL,BTL,14,41.0,2.9285714285714284,2.0,2.164904890939366,6.0,5.5,6.0,0,1
M000227,MUCOVY SYR,BTL,13,13.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0
M000228,MEDISTEN CR 5GR,TUBE,6,10.0,1.6666666666666667,1.0,1.0327955589886444,3.0,2.5,3.0,0,0
M000230,MIRASIC PLUS,STRIP,33,109.0,3.303030303030303,1.0,6.151650431412942,30.0,2.0,13.999999999999986,0,1
M000231,MOMETASONE 1MG,TUBE,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0
M000232,MINYAK KUTUS KUTUS 100ML,BTL,6,7.0,1.1666666666666667,1.0,0.408248290463863,2.0,1.0,1.75,0,0
M000234,MAMI HAND SANITIZER 100ML,BTL,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0
M000235,MADU HITAM PROPOLIS 175GR SAR,BTL,48,151.0,3.1458333333333335,1.0,2.909921277968123,12.0,5.25,8.299999999999997,0,1
M000236,MILMOR PLUS,STRIP,5,6.0,1.2,1.0,0.4472135954999579,2.0,1.0,1.7999999999999998,0,0
M000237,M. TELON LANG 150ML,BTL,12,16.0,1.3333333333333333,1.0,0.6513389472789296,3.0,1.25,2.4499999999999993,0,0
M000238,MADU DB MIX,BTL,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0
M000240,MASKER HIJAB SENSI,PCS,21,152.0,7.238095238095238,2.0,14.41147029939958,50.0,5.0,50.0,0,1
M000241,MY BABY KIDS KAYU PUTIH PLUS 60ML,BTL,1,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0,1
M000242,MASKER ANAK NIAN,PCS,24,406.0,16.916666666666668,3.0,38.22805328513361,150.0,4.25,97.89999999999998,1,1
M000244,MADU ALFAUZ SUPER,BTL,9,18.0,2.0,2.0,0.0,2.0,2.0,2.0,0,1
M000245,MUPIROCIN CACIUM 5GR,TUBE,9,12.0,1.3333333333333333,1.0,0.5,2.0,2.0,2.0,0,0
M000246,MY BABY KIDS KAYU PUTIH PLUS 90ML,BTL,1,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0,1
M000247,MADU HIJAU AL-FAUZ BESAR,BTL,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0
M00025,MADU TJ C1000,BOX,7,12.0,1.7142857142857142,1.0,1.8898223650461359,6.0,1.0,4.4999999999999964,0,0
M000256,MASKER KARET SENSI,PCS,114,503.0,4.412280701754386,2.0,7.758308596240006,40.0,3.0,20.0,0,1
M000281,MIPI CR 15G,BTL,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0
M00054,MADURASA 150ML,BTL,46,73.0,1.5869565217391304,1.0,1.3593476696403028,6.0,1.0,5.25,0,0
M000569,MADURASA 350ML,BTL,21,34.0,1.619047619047619,1.0,1.2835961388299078,6.0,1.0,3.0,0,0
M000570,MADU SUMBAWA GELAS,BTL,62,196.0,3.161290322580645,3.0,2.637643933681804,12.0,4.0,9.0,0,1
M000574,MADU HITAM DIABET,BTL,8,9.0,1.125,1.0,0.3535533905932738,2.0,1.0,1.6499999999999995,0,0
M000575,MOLAGIT,STRIP,13,28.0,2.1538461538461537,1.0,3.8696716881873807,15.0,1.0,7.1999999999999815,0,1
M00078,MAPOH,BTL,3,4.0,1.3333333333333333,1.0,0.5773502691896257,2.0,1.5,1.9,0,0
M00080,MASKER GOLDEN HIJAB,PCS,34,604.0,17.764705882352942,2.0,52.78432895513787,300.0,4.0,50.0,1,1
M00081,MASKER GOLDEN KARET,PCS,100,2800.0,28.0,2.0,62.84725751994098,300.0,50.0,104.99999999999972,1,1
N00000011,NEURALGIN RHEMA,STRIP,18,36.0,2.0,1.0,2.9104275004359956,10.0,1.0,10.0,0,1
N0000002,NATRIUM DIKLOFENAK 50MG,STRIP,707,2161.0,3.0565770862800568,1.0,4.61610325168741,30.0,3.0,12.0,0,1
N000000353,NUTRAFOR WHITE BEAUTY,BTL,3,4.0,1.3333333333333333,1.0,0.5773502691896257,2.0,1.5,1.9,0,0
N000000354,NUTRAFOR ACNE FACIAL WASH,TUBE,1,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0,1
N0000004,NEO HORMOVITON,STRIP,81,244.0,3.0123456790123457,2.0,3.8486810310822515,20.0,2.0,10.0,0,1
N0000005,NEO NAPACIN,STRIP,154,693.0,4.5,2.0,10.085419489268148,50.0,3.0,8.699999999999989,0,1
N0000006,NEO RHEUMACYL,STRIP,291,623.0,2.140893470790378,1.0,4.766703251578851,25.0,1.0,3.0,0,1
N0000007,NEO RHEUMACYL NEURO,STRIP,22,33.0,1.5,1.0,2.3452078799117144,12.0,1.0,1.0,0,0
N0000008,NEOZEP,STRIP,82,263.0,3.207317073170732,2.0,5.658464226660468,25.0,2.0,24.000000000000057,0,1
N0000009,NEPHROLIT,STRIP,85,227.0,2.6705882352941175,1.0,4.8388020833922205,20.0,2.0,20.0,0,1
N0000010,NEURALGIN RX,STRIP,249,519.0,2.0843373493975905,1.0,3.265921864906136,20.0,1.0,10.0,0,1
N00000100,NUFADOL KAPS PCT,STRIP,57,127.0,2.2280701754385963,1.0,2.8031713154138287,10.0,2.0,10.0,0,1
N0000011,NEUROBION 5000 TAB,STRIP,353,798.0,2.2606232294617565,1.0,4.999438224943582,25.0,1.0,3.0,0,1
N0000012,NEUROBION TAB,STRIP,209,445.0,2.1291866028708135,1.0,4.879072244783804,25.0,1.0,2.5999999999999943,0,1
N0000014,NEUROSANBE PLUS,TAB,24,530.0,22.083333333333332,10.0,30.213611482915773,100.0,10.0,100.0,1,1
N0000015,NEUROSANBE TAB,STRIP,21,42.0,2.0,1.0,2.6832815729997477,10.0,1.0,10.0,0,1
N0000016,NEW AS TAR OINT,TUBE,36,56.0,1.5555555555555556,1.0,1.106976433984403,6.0,1.25,3.0,0,0
N0000017,NEW DIATAB,STRIP,38,105.0,2.763157894736842,1.0,5.384834613266528,25.0,2.0,7.999999999999972,0,1
N0000018,NIFEDIPIN 10MG,STRIP,6,24.0,4.0,3.5,3.4641016151377544,10.0,5.0,8.75,0,1
N0000021,NORIT,BTL,38,56.0,1.4736842105263157,1.0,1.8119250939899367,11.0,1.0,3.4499999999999957,0,0
N0000023,NUTRIV BENECOL BCR,BTL,63,212.0,3.365079365079365,2.0,2.57970733087194,12.0,6.0,6.0,0,1
N0000024,NUTRIV BENECOL STRW,BTL,61,210.0,3.442622950819672,2.0,2.611031661776206,12.0,6.0,6.0,0,1
N0000030,NEUROSANBE 5000,STRIP,1,10.0,10.0,10.0,0.0,10.0,10.0,10.0,0,1
N0000031,NASAL ASPIRATOR,PCS,16,21.0,1.3125,1.0,0.7041543391425871,3.0,1.0,3.0,0,0
N0000034,NEURODEX 200,STRIP,179,411.0,2.2960893854748603,1.0,4.354583832183726,20.0,2.0,20.0,0,1
N0000037,NIPPLE SHIELD RELIABLE,PCS,17,25.0,1.4705882352941178,1.0,0.7998161553463029,3.0,2.0,3.0,0,0
N0000039,NOURISH-E,BTL,8,8.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0
N0000041,NOURISHSKIN ULTIMATE,BOX,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0
N0000044,NOURISH ACNE GEL,TUBE,2,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0
N0000045,NIZORAL CR 5GR,TUBE,21,21.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0
N0000050,NUTRIV BENECOL LECY,BTL,74,230.0,3.108108108108108,2.0,2.9727878505858594,18.0,5.25,6.0,0,1
N0000053,NORELUT 5MG,TAB,12,200.0,16.666666666666668,10.0,15.569978883230458,50.0,10.0,50.0,0,1
N0000054,NATURGO,SACH,69,556.0,8.057971014492754,8.0,6.340541955800398,24.0,8.0,24.0,0,1
N0000070,NISAGON CR,TUBE,36,77.0,2.138888888888889,1.0,1.8229141156444735,6.0,2.0,6.0,0,1
N0000072,NOURISHSKIN ULT 30,BOX,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0
N0000074,NOURISH ACNE FACIAL FOAM 100ML,TUBE,2,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0
N0000077,NUFADOL SYR 60ML,BOTOL,16,24.0,1.5,1.0,0.8944271909999159,3.0,1.5,3.0,0,0
N0000078,NEBACETIN OINT 5GR,TUBE,163,668.0,4.098159509202454,2.0,4.604365512952778,24.0,6.0,12.0,0,1
N0000103,NEBACETIN POWDER 5GR,BTL,2,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0
N0000110,NUFACORT CR,TUBE,6,12.0,2.0,1.0,2.0,6.0,1.75,5.0,0,1
N0000111,NEOSANMAG FAST,STRIP,36,473.0,13.13888888888889,8.0,11.260938245045574,48.0,16.0,42.0,0,1
N0000115,NEO RHEUMACYL ORALINU,SACH,5,13.0,2.6,3.0,1.6733200530681511,5.0,3.0,4.6,0,1
N0000120,NYSTATIN DROP,BTL,48,97.0,2.0208333333333335,1.0,2.301614450340062,12.0,2.0,4.0,0,1
N0000127,NIVEA BODY SERUM INTENSIVE 180ML,PCS,6,8.0,1.3333333333333333,1.0,0.816496580927726,3.0,1.0,2.5,0,0
N0000128,NUTRICA PUREWAY-C,STRIP,5,9.0,1.8,1.0,1.3038404810405297,4.0,2.0,3.5999999999999996,0,1
N0000129,NEXITRA TAB 500MG,STRIP,42,76.0,1.8095238095238095,1.0,1.5963081681529925,5.0,1.0,5.0,0,1
N0000130,NUTRICAN 245G,BOX,2,4.0,2.0,2.0,0.0,2.0,2.0,2.0,0,1
N0000131,NUTRIVE FIBERSHOT 100ML,BTL,38,156.0,4.105263157894737,2.0,4.458756787607776,18.0,6.0,12.899999999999991,0,1
N0000132,NEGATAL KAPSUL,BTL,4,15.0,3.75,1.0,5.5,12.0,3.75,10.349999999999996,0,1
N0000133,NEOCENTA GEL 15GR,TUBE,26,42.0,1.6153846153846154,1.0,0.8521466107154603,3.0,2.0,3.0,0,0
N0000135,NESTLE PURE LIFE 330,BTL,21,46.0,2.1904761904761907,1.0,5.016164347577216,24.0,1.0,3.0,0,1
N0000136,NOVAGESIC TAB,STRIP,16,40.0,2.5,1.0,4.704607670500626,20.0,2.0,7.25,0,1
N0000137,NYTEX 200MG,STRIP,19,71.0,3.736842105263158,1.0,8.265336621921954,36.0,1.0,14.399999999999949,0,1
N0000138,NYTEX SYR 100MG,BTL,6,9.0,1.5,1.0,0.8366600265340756,3.0,1.75,2.75,0,0
N0000140,NIVEA NIGHT NOURISH SERUM 180ML,PCS,2,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0
N0000141,NEO VEDRIN DROPS 10ML,BTL,2,4.0,2.0,2.0,1.4142135623730951,3.0,2.5,2.9,0,1
N000016,NOURISH ACNE PLAST BOY,COVER,2,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0
N000017,NOURISH ACNE PLAST GIRL,COVER,18,26.0,1.4444444444444444,1.0,0.7047921864945659,3.0,2.0,3.0,0,0
N000020,NOVACYCLINE 250MG,TAB,77,1379.0,17.90909090909091,10.0,56.124903426990365,500.0,10.0,24.000000000000057,1,1
N00103,NUTRAFOR ACNE GEL,TUBE,3,4.0,1.3333333333333333,1.0,0.5773502691896257,2.0,1.5,1.9,0,0
O0000002,OB HERBAL SYR,BTL,96,170.0,1.7708333333333333,1.0,1.9329778862604536,12.0,1.0,6.0,0,1
O0000003,OBH COMBI PLUS 100 ML MENTHOL,BTL,311,613.0,1.9710610932475885,1.0,4.5169000038347855,48.0,1.0,6.0,0,1
O0000004,OBH COMBI PLUS 60 ML MENTHOL,BTL,301,564.0,1.8737541528239203,1.0,4.441922503378956,48.0,1.0,6.0,0,1
O0000005,ORPHEN,STRIP,110,303.0,2.7545454545454544,1.0,5.4842332200296156,40.0,2.0,15.499999999999972,0,1
O0000006,OBH COMBI PLUS ANAK JERUK,BTL,170,296.0,1.7411764705882353,1.0,1.9681062965981688,12.0,1.0,6.0,0,0
O0000007,OBH COMBI PLUS ANAK STRAW,BTL,168,301.0,1.7916666666666667,1.0,2.201942981598655,12.0,1.0,6.0,0,1
O0000009,OBH COMBI DAHAK MENTHOL 100 ML,BTL,253,481.0,1.901185770750988,1.0,2.8567169831296715,24.0,1.0,6.0,0,1
O0000010,OBH NELLCO 100 ML,BTL,32,49.0,1.53125,1.0,1.135479861613156,6.0,1.0,3.0,0,0
O0000012,OBH NELLCO 55 ML,BTL,24,40.0,1.6666666666666667,1.0,1.2740441145412122,6.0,2.0,3.849999999999998,0,0
O0000013,OMEPRAZOLE 20MG,STRIP,466,1011.0,2.1695278969957084,1.0,2.9313314146750695,18.0,2.0,9.0,0,1
O0000014,OMEPROS,BTL,19,20.0,1.0526315789473684,1.0,0.22941573387056174,2.0,1.0,1.0999999999999979,0,0
O0000015,ONDANSETRON 4MG,STRIP,119,214.0,1.7983193277310925,1.0,1.1830714975655894,8.0,2.0,4.0,0,1
O0000016,ONDANSETRON 8MG,STRIP,42,66.0,1.5714285714285714,1.0,0.769632701211116,4.0,2.0,2.9499999999999957,0,0
O0000017,ONE MED TEST PACK,PCS,65,226.0,3.476923076923077,2.0,8.51672562576812,50.0,3.0,5.0,0,1
O0000018,OSKADON,STRIP,95,415.0,4.368421052631579,2.0,9.821873799189827,50.0,3.0,10.0,0,1
O0000019,OSKADON SP,STRIP,172,775.0,4.505813953488372,2.0,7.166766293084157,50.0,5.0,25.0,0,1
O0000022,OTOLIN EAR DROP 10ML,FLS,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0
O0000025,OPISTAN,STRIP,435,949.0,2.1816091954022987,1.0,4.072118549140762,30.0,1.0,10.0,0,1
O0000026,OXYCAN,PCS,23,47.0,2.0434782608695654,1.0,2.1421794524091835,10.0,2.5,5.0,0,1
O0000029,OREZINC SYR,BTL,47,62.0,1.3191489361702127,1.0,0.5558535535444332,3.0,2.0,2.0,0,0
O0000032,OB HERBAL SYR 100ML,BTL,6,12.0,2.0,1.0,1.9999999999999998,6.0,1.75,5.0,0,1
O0000033,OMRON TENSI,UNIT,2,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0
O0000034,OKE PLAST,PCS,34,1574.0,46.294117647058826,13.0,106.79987782644376,600.0,36.25,134.99999999999977,1,1
O0000035,OBP ITRASAL 100ML,BTL,13,21.0,1.6153846153846154,1.0,0.9607689228305227,3.0,3.0,3.0,0,0
O0000036,OBH MOLEX SYR,BTL,10,18.0,1.8,1.5,0.9189365834726815,3.0,2.75,3.0,0,1
O0000037,OTOPAIN EAR DROP,FLS,6,6.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0
O0000038,OBH COMBI PLUS ANAK APEL,BTL,13,24.0,1.8461538461538463,1.0,3.05085107923876,12.0,1.0,5.399999999999984,0,1
O0000042,OBH COMBI PLUS ANAK MADU,BTL,13,24.0,1.8461538461538463,1.0,3.05085107923876,12.0,1.0,5.399999999999984,0,1
O0000044,OXYTETRACYCLIN CR,TUBE,109,290.0,2.6605504587155964,1.0,5.460667750997326,25.0,2.0,16.999999999999886,0,1
O0000046,OXOFERIN SOL 30,FLS,5,7.0,1.4,1.0,0.5477225575051661,2.0,2.0,2.0,0,0
O0000048,OB HERBAL JUNIOR 60ML,BOTOL,72,112.0,1.5555555555555556,1.0,1.5912515128513782,10.0,1.0,6.0,0,0
O0000053,OBH ITRASAL 100ML,BTL,15,30.0,2.0,2.0,1.362770287738494,6.0,2.5,3.899999999999997,0,1
O0000055,OBH JERUK NIPIS,BTL,79,145.0,1.8354430379746836,1.0,1.5142941128378158,10.0,2.5,4.199999999999989,0,1
O0000061,ORSADERM CR 5GR,TUBE,13,24.0,1.8461538461538463,1.0,1.4632243987255136,6.0,2.0,4.199999999999996,0,1
O0000070,OBH AFIAT 100ML,BTL,3,4.0,1.3333333333333333,1.0,0.5773502691896257,2.0,1.5,1.9,0,0
O0000073,ORALIT,SCHET,65,617.0,9.492307692307692,3.0,20.707881256995996,100.0,5.0,21.599999999999994,1,1
O0000074,OBAT KURAP CAIR 19,PCS,97,232.0,2.3917525773195876,1.0,3.33403128431798,12.0,2.0,12.0,0,1
O000070,OXICOBAL KAP,STRIP,28,73.0,2.607142857142857,1.0,3.1072112745614686,10.0,2.0,10.0,0,1
O0000701,OXIMETER,PCS,3,6.0,2.0,1.0,1.7320508075688772,4.0,2.5,3.6999999999999997,0,1
P0000002,PANADOL,STRIP,65,126.0,1.9384615384615385,1.0,2.6153209833888167,10.0,1.0,10.0,0,1
P0000003,PANADOL EXTRA,STRIP,58,108.0,1.8620689655172413,1.0,2.5439868962896894,10.0,1.0,10.0,0,1
P0000004,PANADOL FB,STRIP,27,46.0,1.7037037037037037,1.0,2.398955138176984,10.0,1.0,7.599999999999994,0,0
P0000006,PARACETAMOL INDO,STRIP,280,680.0,2.4285714285714284,1.0,9.029734121794055,120.0,1.0,3.0,1,1
P0000008,PARACETAMOL SYR 60ML,BTL,17,30.0,1.7647058823529411,1.0,1.6781467369059941,6.0,1.0,6.0,0,0
P0000009,PARAMEX,STRIP,273,1033.0,3.7838827838827838,1.0,10.150385584578629,100.0,2.0,10.0,1,1
P000001,PARAMOL 600MG,STRIP,9,20.0,2.2222222222222223,1.0,2.9486343354923554,10.0,2.0,6.799999999999997,0,1
P0000010,PARATUSIN TAB,STRIP,496,1045.0,2.1068548387096775,1.0,6.739201867072111,120.0,1.0,3.0,1,1
P00000101,POLIDENT CEANSER,PCS,17,24.0,1.411764705882353,1.0,0.7122871199007256,3.0,2.0,3.0,0,0
P0000012,PEDITOX,BTL,149,297.0,1.9932885906040267,1.0,1.776333318396247,6.0,2.0,6.0,0,1
P0000013,PERBAN 10 CM,ROL,73,439.0,6.013698630136986,5.0,10.886399709276569,50.0,5.0,25.99999999999966,0,1
P0000014,PERBAN 5 CM,ROL,61,686.0,11.245901639344263,4.0,23.294245167497856,100.0,10.0,87.0,1,1
P0000017,PHARMATON FORMULA,STRIP,42,82.0,1.9523809523809523,1.0,2.508059019731714,10.0,1.0,9.799999999999983,0,1
P0000018,PHAROLIT SITRAS,SACH,27,208.0,7.703703703703703,3.0,15.294078328190684,60.0,5.0,44.999999999999964,0,1
P0000019,PIL KITA,STRIP,124,625.0,5.040322580645161,2.0,10.338497943729259,50.0,4.0,10.0,0,1
P00000206,PROVE Z,STRIP,8,40.0,5.0,1.5,6.80336051416609,20.0,5.5,16.499999999999993,0,1
P0000021,PIM TRA COLD LEMON,BTL,151,260.0,1.7218543046357615,1.0,2.0981227812733017,12.0,1.0,6.0,0,0
P0000023,PIROXICAM 20MG KAPSUL,STRIP,146,433.0,2.9657534246575343,1.0,5.953167089369633,60.0,2.0,10.0,0,1
P0000025,POLDANMIG,STRIP,36,139.0,3.861111111111111,2.0,6.551565909995555,25.0,3.0,25.0,0,1
P00000252,PREGABALIN 150MG,STRIP,2,4.0,2.0,2.0,1.4142135623730951,3.0,2.5,2.9,0,1
P0000026,POLYSILANE SYR,BTL,166,252.0,1.5180722891566265,1.0,1.0252738972779796,8.0,1.0,3.0,0,0
P0000027,POLYSILANE TAB,STRIP,275,531.0,1.930909090909091,1.0,1.929115444138806,10.0,2.0,5.0,0,1
P0000028,PONSTAN 500MG,TAB,327,2536.0,7.755351681957187,3.0,19.05903229624191,100.0,5.0,12.099999999999966,1,1
P0000030,PRENAGEN ESENSIS CKLT 180G,BOX,16,21.0,1.3125,1.0,0.478713553878169,2.0,2.0,2.0,0,0
P0000031,PRENAGEN ESENSIS VNLA 180G,BOX,8,9.0,1.125,1.0,0.3535533905932738,2.0,1.0,1.6499999999999995,0,0
P0000032,PRENAGEN LACTAMOM CKLT 200G,BOX,4,4.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0
P0000033,PRENAGEN LACTAMOM VNLA 200G,BOX,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0
P0000034,PRENAGEN MOMMY CKLT 200G,BOX,7,7.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0
P0000035,PRENAGEN MOMMY EMESIS CKLT 200G,BOX,17,20.0,1.1764705882352942,1.0,0.39295262399668784,2.0,1.0,2.0,0,0
P0000036,PRENAGEN MOMMY EMESIS PLAIN 200G,BOX,11,12.0,1.0909090909090908,1.0,0.30151134457776363,2.0,1.0,1.5,0,0
P0000037,PRENAGEN MOMMY VNLA 200G,BOX,8,8.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0
P0000039,PRIMOLUT-N,TAB,4,60.0,15.0,10.0,10.0,30.0,15.0,26.999999999999993,0,1
P0000040,PRIMPERAN 10MG,TAB,1,40.0,40.0,40.0,0.0,40.0,40.0,40.0,0,1
P0000041,PROCOLD,STRIP,85,250.0,2.9411764705882355,1.0,5.920812647683053,25.0,2.0,24.0,0,1
P0000043,PROMAG,STRIP,891,2140.0,2.4017957351290686,1.0,6.0912681219521,72.0,1.0,3.0,0,1
P0000044,PRONICY 4MG,TAB,79,2090.0,26.455696202531644,10.0,33.36042391523164,200.0,20.0,100.0,1,1
P0000045,PRORIS,BTL,342,3161.0,9.242690058479532,1.0,23.595992050265775,240.0,12.0,24.0,1,1
P0000047,PYREXIN SYR 60ML,BTL,111,176.0,1.5855855855855856,1.0,1.2610851637918,6.0,1.0,4.0,0,0
P0000048,PERMEN ANTANGIN,PCS,2859,17442.0,6.1007345225603355,2.0,50.397437191364105,1200.0,2.0,6.0,1,1
P0000052,PRORIS FORTE,BTL,79,117.0,1.481012658227848,1.0,0.8143073113227048,4.0,2.0,3.0,0,0
P0000053,KOTAK P3K,KTK,12,17.0,1.4166666666666667,1.0,0.6685579234215215,3.0,2.0,2.4499999999999993,0,0
P0000058,PARATUSIN SYR,BTL,55,81.0,1.4727272727272727,1.0,1.1031024507429112,6.0,1.0,3.0,0,0
P0000059,PARACETAMOL SYR ERRITA,BTL,3,5.0,1.6666666666666667,1.0,1.1547005383792517,3.0,2.0,2.8,0,0
P0000061,PARFUM 10k,BTL,48,637.0,13.270833333333334,1.0,20.17132954123235,50.0,23.0,50.0,0,1
P0000062,PARACETIN SYR,BTL,4,6.0,1.5,1.0,1.0,3.0,1.5,2.6999999999999993,0,0
P0000065,PANADOL SYR 60 ML,BTL,2,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0
P0000066,PRAXION SYR,BTL,68,98.0,1.4411764705882353,1.0,0.7407610636824498,3.0,2.0,3.0,0,0
P0000067,POLIDENT 60GR,TUBE,96,140.0,1.4583333333333333,1.0,0.7802383801278692,3.0,2.0,3.0,0,0
P0000071,PRIMPERAN SYR,BTL,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0
P0000073,POT PLASTIK,PCS,14,28.0,2.0,1.0,1.7541160386140584,6.0,2.0,6.0,0,1
P0000074,PRAXION FORTE,BTL,56,76.0,1.3571428571428572,1.0,0.6446583712203042,3.0,2.0,3.0,0,0
P0000075,PIRACETAM 800MG,STRIP,2,4.0,2.0,2.0,0.0,2.0,2.0,2.0,0,1
P0000078,PARACETAMOL MEF,STRIP,304,844.0,2.776315789473684,1.0,9.026691164457535,60.0,1.0,4.0,0,1
P0000081,PKS,TUBE,258,520.0,2.0155038759689923,1.0,2.1042277107622605,12.0,2.0,6.0,0,1
P0000082,PIRACETAM 1200 MG,STRIP,2,4.0,2.0,2.0,1.4142135623730951,3.0,2.5,2.9,0,1
P0000084,PRENAGEN MOMMY STRAW,DUS,3,3.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0
P0000085,PRENAGEN ESENSIS COKLAT 360G,DUS,2,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0
P0000086,PLANTACID SUSP,BTL,3,5.0,1.6666666666666667,1.0,1.1547005383792517,3.0,2.0,2.8,0,0
P0000087,PLANTACID FORTE SUSP,BTL,74,247.0,3.3378378378378377,1.0,7.032755119871793,37.0,2.0,24.0,0,1
P0000090,PROMAG SUSPENSI,SACH,14,118.0,8.428571428571429,4.5,10.218492179259249,36.0,10.5,28.199999999999996,0,1
P0000091,PRAXION DROP,BTL,40,54.0,1.35,1.0,0.6222374845503018,3.0,2.0,3.0,0,0
P0000093,PIROXICAM 10MG TABLET,STRIP,398,1094.0,2.748743718592965,1.0,5.824657560524787,40.0,2.0,11.499999999999773,0,1
P0000094,PIROXICAM 20MG TABLET,STRIP,1199,3359.0,2.8015012510425357,1.0,7.2900071849107375,60.0,2.0,5.0,0,1
P0000099,PARAMEX FLU DAN BATUK,STRIP,22,91.0,4.136363636363637,2.0,6.881967150566171,25.0,3.75,23.999999999999986,0,1
P0000100,POLIDENT 15GR,TUBE,99,152.0,1.5353535353535352,1.0,0.9182184537676283,6.0,2.0,3.0,0,0
P0000102,PYREXIN TAB,STRIP,47,163.0,3.4680851063829787,1.0,5.4806024098823425,20.0,2.0,20.0,0,1
P0000103,PAGODA PASTILLES MINT 20GR,POT,29,52.0,1.793103448275862,1.0,1.760261959904742,6.0,1.0,6.0,0,1
P0000105,PRENAGEN ESENSIS VANILLA 360GR,DUS,2,3.0,1.5,1.5,0.7071067811865476,2.0,1.75,1.95,0,0
P0000106,PROLACTA DHA BABY,BUTIR,24,220.0,9.166666666666666,4.5,13.140268896284683,50.0,10.0,43.999999999999915,0,1
P0000108,POLYCROL GEL,BTL,16,26.0,1.625,1.0,0.8850612031567836,3.0,2.25,3.0,0,0
